=======================================================
  CSI Amplitude Bridge (occupancy from amplitude std)
  nodes=[1, 5] scale=10.0 window=3.0s
  backend=http://127.0.0.1:8000/sensor-data
=======================================================
[csi-amp] amp_std=0.814 -> presence=6.52 | n1=0.81(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.848 -> presence=7.11 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.851 -> presence=7.53 | n1=0.85(rssi-20) n5=0.75(rssi-28)
[csi-amp] amp_std=0.792 -> presence=7.65 | n1=0.79(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.903 -> presence=8.06 | n1=0.90(rssi-19) n5=0.77(rssi-28)
[csi-amp] amp_std=0.863 -> presence=8.23 | n1=0.86(rssi-20) n5=0.75(rssi-29)
[csi-amp] amp_std=0.867 -> presence=8.36 | n1=0.87(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.875 -> presence=8.48 | n1=0.87(rssi-20) n5=0.65(rssi-28)
[csi-amp] amp_std=0.787 -> presence=8.3 | n1=0.79(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.848 -> presence=8.35 | n1=0.85(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.859 -> presence=8.42 | n1=0.86(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.844 -> presence=8.43 | n1=0.84(rssi-20) n5=0.72(rssi-28)
[csi-amp] amp_std=0.834 -> presence=8.4 | n1=0.83(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.825 -> presence=8.35 | n1=0.82(rssi-20) n5=0.71(rssi-28)
[csi-amp] amp_std=0.828 -> presence=8.33 | n1=0.83(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.852 -> presence=8.39 | n1=0.85(rssi-20) n5=0.69(rssi-28)
[csi-amp] amp_std=0.851 -> presence=8.43 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.853 -> presence=8.46 | n1=0.85(rssi-20) n5=0.65(rssi-28)
[csi-amp] amp_std=0.866 -> presence=8.52 | n1=0.87(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.832 -> presence=8.46 | n1=0.83(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.835 -> presence=8.42 | n1=0.83(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.849 -> presence=8.44 | n1=0.85(rssi-20) n5=0.69(rssi-29)
[csi-amp] amp_std=0.816 -> presence=8.36 | n1=0.82(rssi-20) n5=0.70(rssi-28)
[csi-amp] amp_std=0.841 -> presence=8.37 | n1=0.84(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.824 -> presence=8.33 | n1=0.82(rssi-20) n5=0.71(rssi-28)
[csi-amp] amp_std=0.821 -> presence=8.3 | n1=0.82(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.780 -> presence=8.15 | n1=0.78(rssi-19) n5=0.62(rssi-28)
[csi-amp] amp_std=0.779 -> presence=8.04 | n1=0.78(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.786 -> presence=7.99 | n1=0.79(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.831 -> presence=8.08 | n1=0.83(rssi-20) n5=0.68(rssi-28)
[csi-amp] amp_std=0.819 -> presence=8.12 | n1=0.82(rssi-20) n5=0.61(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.14 | n1=0.82(rssi-20) n5=0.66(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.28 | n1=0.86(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.790 -> presence=8.16 | n1=0.79(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.29 | n1=0.86(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.891 -> presence=8.48 | n1=0.89(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.875 -> presence=8.56 | n1=0.87(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.807 -> presence=8.41 | n1=0.81(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.832 -> presence=8.38 | n1=0.83(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.846 -> presence=8.41 | n1=0.85(rssi-20) n5=0.68(rssi-28)
[csi-amp] amp_std=0.851 -> presence=8.44 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.831 -> presence=8.4 | n1=0.83(rssi-20) n5=0.58(rssi-28)
[csi-amp] amp_std=0.840 -> presence=8.4 | n1=0.84(rssi-20) n5=0.65(rssi-28)
[csi-amp] amp_std=0.835 -> presence=8.38 | n1=0.83(rssi-20) n5=0.66(rssi-28)
[csi-amp] amp_std=0.852 -> presence=8.43 | n1=0.85(rssi-20) n5=0.64(rssi-28)
[csi-amp] amp_std=0.848 -> presence=8.44 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.880 -> presence=8.55 | n1=0.88(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.875 -> presence=8.61 | n1=0.87(rssi-20) n5=0.73(rssi-28)
[csi-amp] amp_std=0.783 -> presence=8.37 | n1=0.78(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.32 | n1=0.82(rssi-20) n5=0.68(rssi-28)
[csi-amp] amp_std=0.861 -> presence=8.4 | n1=0.86(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.888 -> presence=8.55 | n1=0.89(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.843 -> presence=8.51 | n1=0.84(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.840 -> presence=8.48 | n1=0.84(rssi-19) n5=0.60(rssi-28)
[csi-amp] amp_std=0.823 -> presence=8.4 | n1=0.82(rssi-19) n5=0.62(rssi-28)
[csi-amp] amp_std=0.825 -> presence=8.36 | n1=0.83(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.851 -> presence=8.4 | n1=0.85(rssi-19) n5=0.74(rssi-28)
[csi-amp] amp_std=0.901 -> presence=8.59 | n1=0.90(rssi-20) n5=0.73(rssi-28)
[csi-amp] amp_std=0.886 -> presence=8.67 | n1=0.89(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.830 -> presence=8.56 | n1=0.83(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.874 -> presence=8.61 | n1=0.87(rssi-19) n5=0.77(rssi-28)
[csi-amp] amp_std=0.827 -> presence=8.51 | n1=0.83(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.855 -> presence=8.52 | n1=0.85(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.877 -> presence=8.6 | n1=0.88(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.896 -> presence=8.71 | n1=0.90(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.886 -> presence=8.75 | n1=0.89(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.833 -> presence=8.63 | n1=0.83(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.833 -> presence=8.54 | n1=0.83(rssi-20) n5=0.69(rssi-28)
[csi-amp] amp_std=0.844 -> presence=8.51 | n1=0.84(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.773 -> presence=8.28 | n1=0.77(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.37 | n1=0.86(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.880 -> presence=8.5 | n1=0.88(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.846 -> presence=8.49 | n1=0.85(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.52 | n1=0.86(rssi-19) n5=0.82(rssi-28)
[csi-amp] amp_std=0.820 -> presence=8.42 | n1=0.82(rssi-20) n5=0.77(rssi-28)
[csi-amp] amp_std=0.852 -> presence=8.45 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.842 -> presence=8.44 | n1=0.84(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.900 -> presence=8.61 | n1=0.90(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.841 -> presence=8.55 | n1=0.84(rssi-19) n5=0.60(rssi-28)
[csi-amp] amp_std=0.836 -> presence=8.49 | n1=0.84(rssi-19) n5=0.60(rssi-28)
[csi-amp] amp_std=0.844 -> presence=8.48 | n1=0.84(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.859 -> presence=8.51 | n1=0.86(rssi-19) n5=0.77(rssi-28)
[csi-amp] amp_std=0.832 -> presence=8.46 | n1=0.83(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.807 -> presence=8.34 | n1=0.81(rssi-19) n5=0.62(rssi-28)
[csi-amp] amp_std=0.837 -> presence=8.35 | n1=0.84(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.863 -> presence=8.43 | n1=0.86(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.874 -> presence=8.53 | n1=0.87(rssi-19) n5=0.76(rssi-28)
[csi-amp] amp_std=0.845 -> presence=8.5 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.858 -> presence=8.53 | n1=0.86(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.794 -> presence=8.35 | n1=0.79(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.796 -> presence=8.23 | n1=0.80(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.829 -> presence=8.25 | n1=0.83(rssi-19) n5=0.77(rssi-28)
[csi-amp] amp_std=0.838 -> presence=8.29 | n1=0.84(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.824 -> presence=8.28 | n1=0.82(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.792 -> presence=8.17 | n1=0.79(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.865 -> presence=8.31 | n1=0.87(rssi-20) n5=0.73(rssi-28)
[csi-amp] amp_std=0.857 -> presence=8.39 | n1=0.86(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.33 | n1=0.82(rssi-20) n5=0.69(rssi-28)
[csi-amp] amp_std=0.807 -> presence=8.25 | n1=0.81(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.23 | n1=0.82(rssi-20) n5=0.76(rssi-28)
[csi-amp] amp_std=0.862 -> presence=8.35 | n1=0.86(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.868 -> presence=8.45 | n1=0.87(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.873 -> presence=8.53 | n1=0.87(rssi-19) n5=0.61(rssi-28)
[csi-amp] amp_std=0.819 -> presence=8.43 | n1=0.82(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.823 -> presence=8.37 | n1=0.82(rssi-20) n5=0.68(rssi-28)
[csi-amp] amp_std=0.842 -> presence=8.38 | n1=0.84(rssi-19) n5=0.60(rssi-27)
[csi-amp] amp_std=0.866 -> presence=8.47 | n1=0.87(rssi-19) n5=0.58(rssi-28)
[csi-amp] amp_std=0.875 -> presence=8.55 | n1=0.87(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.872 -> presence=8.6 | n1=0.87(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.838 -> presence=8.54 | n1=0.84(rssi-19) n5=0.72(rssi-28)
